county_name,correlation
Las Palmas,0.01073084880923579
Lasithi Regional Unit,0.8122395730440857
Lecce,-0.3952847075210474
Lee County,-0.2563038318696311
Lehigh County,0.2514594403022007
Leicestershire,-0.3248484880110091
Leiria,-0.41736500618415145
León,-0.6324555320336758
Lincoln County,-0.7958852199647388
Lincolnshire,0.17407419816489303
Lisbon,-0.10114859145663609
Litchfield County,-0.4621423622840229
London,0.05537921535517765
Los Angeles County,0.1215454069106651
Lot-et-Garonne,-0.3429971702850175
Loudoun County,-0.6123724356957945
Lubbock County,-0.5813183589761798
Lucca,-1.0
Luton,-0.22680615475224097
Luzerne County,0.5484403689923695
Madison County,-0.420084025208403
Malaga,-0.11513824889784553
Manistee County,-0.20335234116285333
Maricopa County,-0.1697912447906254
Maritime Alps,-0.1903795725130255
Marmaris,0.22377738149572604
Mecklenburg County,0.20433447413392486
Medway,0.04990551124813285
Mercer County,-0.02049941038867714
Merrimack County,-0.24999999999999994
Merthyr Tydfil,-0.4926866893863611
Metro Vancouver,-0.2750659842041728
Metropolitan City of Florence,-0.5144557060455395
Metropolitan Region of Porto Alegre,0.1936710747667336
Miami-Dade County,0.09192143567026864
Mid Glamorgan,-0.24591710767495015
Middle,-0.18421316498563864
Middlesbrough,-0.4580434487042234
Middlesex County,0.41988007243516284
Midlothian,0.4805845734647243
Milan,0.22915652815946064
Milton Keynes,0.09460344252577998
Milwaukee County,0.09472670211072616
Monmouth County,-0.4043283590775048
Monmouthshire,0.07989966817294397
Monroe County,-0.02112414168414925
Montgomery County,0.5111383471337739
Monza and Brianza,-0.5134691285966868
Moray,-0.08923116535261082
Morris County,-0.5471241815169647
Municipal Area Council,0.2905918333820008
Mykonos Regional Unit,-0.17407765595569785
Mérida,0.08504865111251243
Napoli,0.44178841531588225
Nassau County,0.7286861216768143
Naxos Regional Unit,-0.33333333333333326
Neath Port Talbot,-0.3247386865016009
Nelson County,-0.2520920866827582
New Castle County,0.035533452725935055
New Haven County,0.44265783347447885
New London County,-0.07674528522594512
New York County,0.36587518110776307
Newport County,0.12731731042343852
Newport News,-5.551115123125783e-17
Nièvre,-0.05140240562662812
Nord,-0.48949357543898336
Nordland,-0.5222329678670934
Norfolk,-0.09205636011047819
Norfolk County,0.4009901061562016
North Ayrshire,-0.27911450424114376
North East Lincolnshire,-0.28420223299594977
North Lanarkshire,-0.24858827685369744
North Lincolnshire,0.1190671567706151
North Somerset,0.15558249841045943
North Yorkshire,-0.1592914324666054
Northampton County,0.013442328260072214
Northamptonshire,-0.30464120589612864
Northumberland,-0.35071728288515114
Nottinghamshire,0.07328103469882168
Nye County,0.9999999999999998
Obersimmental-Saanen administrative district,-0.5
Ocean County,-0.27659830519243994
Ojo,0.5664290680368047
Orange County,0.2254160984586107
Oredo,-0.09693937276918278
Orkney Islands,-0.23609946631149537
Orleans Parish,0.125
Ortaca,-0.4999999999999999
Ottawa,-0.33113308926626106
Outagamie County,-0.4082482904638628
Oxfordshire,0.06896849648329414
Palm Beach County,-0.03539468836372561
Papa,-0.006404994769042924
Paris,-0.23785504860753798
Parma,0.6123724356957945
Pas-de-Calais,-0.24630373030316915
Passaic County,0.19539237506906865
Peel Region,-0.32025630761017426
Pembrokeshire,-0.4015612633262163
Pennington County,-0.5000000000000001
Perth and Kinross,0.3894454983611162
Pescara,-0.393939393939394
Phaya Thai District,0.030431281890215642
Philadelphia County,0.03957191047901599
Pierce County,0.14744195615489716
Pima County,0.3286894801782885
Pinellas County,-0.4629100498862757
Pisa,-0.5960395606792698
Plymouth County,-0.22239807044010015
Porter County,0.47162110914189936
Porto,-0.3194300608381385
Powys,-0.04109351393107591
Prince George's County,0.32600679056492704
Providence County,0.160881101657176
Provincia de Santiago,-0.2564246899014124
Provincia di Trento,0.31622776601683794
Pulaski County,0.42170192353755165
Putnam County,0.12620469433653797
