county_name,correlation
Cardiff,-0.18929060150664878
Carmarthenshire,-0.20799383237967187
Castelló / Castellón,-0.25495138217132535
Catania,0.33875664159154883
Cecil County,-0.1356813752529574
Central Bedfordshire,0.09000513328477527
Ceredigion,-0.08728364065630481
Chalkidiki Regional Unit,-0.29277002188456
Chania Regional Unit,0.022796449448032635
Charente-Maritime,0.06139747425050275
Cheshire County,-0.018518518518518504
Cheshire East,0.02890858612181218
Cheshire West and Chester,-0.1080042195247141
Chester,0.16739597290529418
Chester County,-0.43494905583473553
Chesterfield County,0.07508270442587973
Chieti,0.036840724222535856
City of Belgrade,-0.018813369493500667
City of Bristol,0.0017763171047277433
City of Cape Town,0.03622120116116348
City of Ekurhuleni Metropolitan Municipality,0.35675303400633807
City of Johannesburg Metropolitan Municipality,-0.2234941042249262
City of Leicester,-0.21801967170240724
City of Perth,-0.12948399366256083
City of Peterborough,0.06472337240068607
City of Tshwane Metropolitan Municipality,-0.15209442053808916
Clackmannanshire,-0.27993019853038487
Clark County,0.10189558771152607
Cobb County,-0.15877683720748875
Coimbra,0.1651445647689541
Collin County,-0.23186944788008418
Conthey,0.48087484890577825
Conwy,-0.13463898559807144
Cook County,-0.23177317633035227
Cordova,0.9176629354822479
Corfu Regional Unit,-1.0755285551056204e-16
Cornwall,-0.09724779542254244
Costa del Sol Occidental,0.20452688857911122
County Cork,-0.0431283415212859
County Donegal,-0.012330595208974292
County Dublin,-0.10578461523878521
County Durham,-0.23368832227348338
County Fermanagh,-0.025309972565418882
County Galway,-0.049507377148833714
County Kerry,0.40089186286863654
County Londonderry,0.029950264090310166
County Louth,-0.22571896048853515
County Mayo,0.5177402246166389
County Meath,-0.20207986655886448
County Sligo,-0.0734223098214353
County Tipperary,5.551115123125783e-17
County Tyrone,-0.025855875325901927
County Wexford,0.11065666703449765
Cumberland County,-0.09631504917923524
Cumbria,-0.06692215175482698
Cuyahoga County,-0.04761904761904742
Cádiz,-0.21110016546037458
Dadri,0.0
Dallas County,0.04611021216049058
Dane County,-0.57035182547203
Darlington,-0.1108444661328885
Davidson County,-0.03135950550343152
Davis County,0.11111111111111102
Delaware County,-0.1695170595209582
Denbighshire,-0.28170654071090534
Denver County,0.8529411764705883
Derby,0.09076997254622948
Derbyshire,-0.019377921608727727
Devon,-0.012747487715311487
Didim,-0.9819805060619657
Distretto di Lugano,-0.5
Dorchester County,-0.522067376833393
Dordogne,0.008751750525175146
Dorset,-0.07806577912544019
Doña Ana County,0.35906624935876597
Dr Kenneth Kaunda District Municipality,0.3273268353539882
Dumfries and Galloway,-0.16790953089198815
Dumfriesshire,0.4938926837486234
Dundee City,-0.26897351130376546
Durham County,0.1336306209562122
Durham Region,-0.5429447255674681
Dutchess County,0.5886618569047769
East Ayrshire,0.07822600816593005
East Dunbartonshire,0.12685636474309075
East Lothian,-0.18489283443654236
East Renfrewshire,0.14249247516768382
East Riding of Yorkshire,0.18357760765912484
East Sussex,0.04248682333638255
El Paso County,-0.2316661873125233
Erie County,-0.09090909090909108
Escambia County,-0.9215686274509802
Essex,-0.09082776680420483
Essex County,0.20507656446692904
Eti Osa,0.0736984980989635
Fairfax County,-0.44095855184409843
Fairfield County,0.706223009593696
Falkirk,-0.08138624084868694
Faro,0.07732490913523499
Fethiye,0.0
Fife,-0.059441138492219464
Flintshire,-0.013215502012907962
Fort Bend County,0.10103868915092085
Franklin County,-0.08105740085829766
Fraser Valley Regional District,-0.07926979779535046
Frederick County,0.3273268353539887
Frosinone,-0.3286145242953621
Fulton County,0.03662195414594424
Ga South,0.8322397195638238
Garden Route District Municipality,0.5773502691896257
Gautam Buddha Nagar,0.028996167322431654
Genoa,0.18898223650461357
Gent,0.5500722627597785
Gers,-0.7598594252361156
Gersau,0.18898223650461393
Ghaziabad,-0.26031137723385683
Girona,-0.26286679078187974
Gironde,0.17149858514250882
Glasgow City,-0.12292078867324638
Gloucester County,-0.009287439113371078
Gloucestershire,0.08593794835302855
Granada,-0.23763541031440183
Greater Manchester,-0.12608511519942295
Greenville County,0.20359698367421367
Guilford County,-0.08959786703810416
Gwent,-0.016253848781500786
Gwynedd,-0.11369800222593428
Halle-Vilvoorde,0.044894524702524134
Halton,-0.1034264925447022
Halton Region,-0.2792359388611303
Hamilton County,-0.03482031419427793
Hampden County,-0.21821789023599242
Hampshire,0.03736561407719843
Harju maakond,-0.8110335709929308
Hartford County,0.2774308470322802
Hartlepool,-0.19940187402516563
Haute-Marne,-0.8067994590537046
Haute-Vienne,0.30151134457776363
Hauts-de-Seine,-0.4215571663834697
Haveli,0.0886101506260422
Hennepin County,-0.35426295050838785
Henry County,0.5773502691896257
Heraklion Regional Unit,-0.12021254185997497
Herefordshire,-0.01320731969200076
Herkimer County,-0.02867696673382026
Hertfordshire,-0.1825724676527864
Hidalgo County,0.17521916101261556
Highland,-0.03946721464913009
Hillsborough County,0.3282660821493063
Horry County,0.3333333333333333
Houston County,0.003743401957828414
Howard County,0.5841124127944648
Hoy,0.19487049628581712
Hudson County,-0.009925558044012073
Humphreys County,0.17407765595569782
Hunterdon County,0.12707606131310362
Hérault,-0.8867739462019092
Ibadan North,0.3419867495439866
Ibadan South West,0.3258731538592037
Ikeja,0.08929750795203892
Ille-et-Vilaine,-0.3333333333333333
Inverclyde,-0.15141866010358598
Isle of Anglesey,-0.08879512828468286
Isle of Wight,-0.09130501718507619
James City County,0.6255393356389803
Jefferson County,0.1808079928658483
Jerusalem Subdistrict,0.5422540864705636
Jihočeský kraj,-0.11737884309738969
Johnson County,-0.16052172446527943
Jos North,-0.07052286617943941
Junk,0.7276068751089988
Kalmynos Regional Unit,-0.015032920560056617
Karanganyar,-0.1194070900728051
Karaye,0.1924500897298754
Kefallonia Regional Unit,-0.3615271345787576
Kent,0.22032682251678049
Kent County,0.27906200920949215
King County,0.2975860319934409
Kingston upon Hull,0.2212634834559491
Kirkcudbrightshire,0.0668789416541492
Kokona,-0.28027972726650474
Kos Regional Unit,0.18903792920989965
Kosofe,0.8029550685469655
Kuşadası,0.06477502756312947
La Axarquía,-0.5222329678670934
Lackawanna County,-0.19291577137538754
Lafayette Parish,-0.12196734422726138
Lagos Island,0.23592100731226384
Lanarkshire,0.3087712689946382
Lancashire,-0.14585304383088937
Landes,-0.08383250232585898
Landkreis Rotenburg (Wümme),0.7637626158259732
Landkreis Saarlouis,0.7531334652880158
Landkreis Trier-Saarburg,0.3591104086305372
Las Palmas,0.09948505854366832
Lasithi Regional Unit,0.5715551222165356
Lecce,-0.5929462490168768
Lee County,-0.11525491820046489
Lehigh County,-0.1733278469910206
Leicestershire,-0.13016984360526293
Leiria,0.778277573242772
León,-0.3779644730092272
Lincolnshire,0.00995480560989298
Lisbon,0.2953010151934292
Litchfield County,0.10785556884526461
London,0.019547797209541605
Los Angeles County,-0.19183948164481907
Lot-et-Garonne,-0.47896948201934786
Loudoun County,-0.2149019459459309
Lubbock County,0.08058229640253801
Lucca,-0.5975097920641517
Luton,-0.12404173826650527
Luzerne County,0.07195465798705217
Madison County,-0.6009819973837497
Malaga,-0.09090234971658877
Manistee County,0.09603279325825043
Maricopa County,0.2599042146699684
Maritime Alps,-0.3408586603658147
Marmaris,0.2989768916176232
McLean County,0.44721359549995787
Mecklenburg County,6.938893903907228e-18
Medway,0.10349309142681408
Mercer County,0.09010275359547831
Merthyr Tydfil,-0.07380380245543626
Messenia Regional Unit,-0.7178541913552751
Metro Vancouver,-0.33135427915643767
Metropolitan City of Florence,4.336808689942018e-17
Metropolitan Region of Porto Alegre,0.1877605076546142
Miami-Dade County,-0.514700896101933
Mid Glamorgan,-0.17815690186828562
Middle,-0.1980551593011759
Middlesbrough,-0.1624292682249316
Middlesex County,0.19015520240337097
Midlothian,0.2536479489946653
Milan,0.2995334241858408
Milton Keynes,0.061421419027636266
Milwaukee County,-0.0665087016053014
Monmouth County,-0.3437421624225775
Monmouthshire,-0.05004347834933606
Monroe County,-0.052289360439671535
Montgomery County,0.19289952805337413
Monza and Brianza,-0.11590862864676357
Moray,-0.06344067715759073
Morris County,-0.07960715035107177
Municipal Area Council,0.4322912877277877
Mykonos Regional Unit,-0.23219691390844407
Mérida,0.0
Napoli,0.3316723386451868
Nassau County,0.46338179428971343
Naxos Regional Unit,-0.37210420376762543
Neath Port Talbot,-0.034373217323065974
Nelson County,-0.34219168567954855
New Castle County,-0.21792159968490177
New Haven County,0.3262433249813892
New London County,-0.006619082255499786
New York County,0.04646705021641268
Newport County,0.27539039059049786
Newport News,-0.3886658893356653
Niagara County,0.16666666666666663
Nièvre,0.04934911790083024
Nord,-0.42008402520840293
Nordland,-0.5057326929995324
Norfolk,-0.039552106860440646
Norfolk County,0.005938929226819659
North Ayrshire,-0.17747659852781056
North East Lincolnshire,-0.1371136976964887
North Lanarkshire,-0.12770290825778147
North Lincolnshire,-0.04390229974280292
North Somerset,0.07530746461967182
North Yorkshire,-0.05458405320106597
Northampton County,0.1626478950652553
Northamptonshire,-0.06982442829454019
Northumberland,-0.14815105394097022
Nottinghamshire,-0.08385915881282914
Nye County,0.7184212081070998
Obersimmental-Saanen administrative district,-0.27735009811261446
Ocean County,-0.09778119806131476
Ojo,0.3594156129171562
Onitsha South,-0.5676731025176088
Orange County,0.2431613360208634
Oredo,0.46830696432403945
Orkney Islands,-0.06317674817328706
Orleans Parish,0.18898223650461363
Ortaca,-0.9525793444156806
Ostend,-0.40824829046386296
Ottawa,-0.04691510573367025
Outagamie County,-0.6023624821634076
Oxfordshire,0.04808576016234441
Pachalik d'Essaouira باشوية الصويرة,0.5000000000000001
Palm Beach County,0.4586787130906258
Papa,0.2256614163246414
Paris,-0.2125041668609248
Parma,0.1980295085953348
Pas-de-Calais,-0.4660648398601393
Passaic County,-0.12075195095554773
Peel Region,0.5291502622129182
Pembrokeshire,-0.09389344440091295
Penobscot County,0.9449111825230684
Perth and Kinross,-0.10695619899668142
Perugia,0.6831300510639733
Pescara,-0.30714755841697555
Pest megye,0.33333333333333326
Phaya Thai District,-0.1749165892776008
Philadelphia County,-0.02570131190830654
Pierce County,0.37896836447993354
Pima County,0.16052464969117597
Pisa,-0.27654850655730656
Plymouth County,0.08788284238688425
Porter County,0.3952847075210474
Porto,-0.4214098922847558
Powys,-0.12548275686999275
Prince George's County,0.5798229511611418
Providence County,-0.04655365922217479
Provincia de Santiago,-0.22605705980553972
Provincia di Trento,0.5482116683847453
Pulaski County,-0.1712006471007809
Putnam County,-0.206643473292689
Pyrénées-Atlantiques,-0.5
Quito,-0.06625655252473436
Ramsey County,-0.1941309804638801
Redcar and Cleveland,-0.0429022365508225
Region Hannover,-0.1336306209562122
Region of Murcia,0.19886200275664542
Region of Waterloo,-0.33836394755025084
Regional Unit of Central Athens,-0.17857142857142855
Regional Unit of East Attica,0.13075361032803362
Regional Unit of Islands,-0.686735570744174
Regional Unit of South Athens,-0.07366250247737342
Região Integrada de Desenvolvimento do Distrito Federal e Entorno,0.8029550685469655
Região Metropolitana de Belo Horizonte,0.5825568765034596
Região Metropolitana de Campinas,0.408248290463863
Região Metropolitana do Recife,-0.7071067811865475
Região Metropolitana do Rio de Janeiro,0.10998533626601495
Renfrewshire,-0.1301775765927167
Rensselaer County,0.30149489474546154
Rethymno Regional Unit,0.22575195399771902
Rhodes Regional Unit,-0.2607553026204336
Rhondda Cynon Taf,-0.09187584475770001
Rhône,-0.16947980485980965
Riverside County,0.0552441623717064
Rockall,0.05196864927437683
Rockingham County,-0.05628790065604161
Rockland County,0.10629880069054679
Rockwall County,-0.3273268353539885
Roma Capitale,0.20712214771978077
Rutherford County,-0.3432387166623369
Rutland,-0.3177043663220033
Saint Louis County,0.9449111825230683
Salerno,-0.1679798607476752
San Diego County,0.003924619380722111
San Francisco,0.2635374365562328
San Mateo County,0.0
Sanand Taluka,0.029135827337403282
Santa Barbara County,0.909934970960093
Santa Clara County,-0.12356041264304302
Santa Cruz de Tenerife,-0.06440355059202435
Saphan Sung District,0.10991149581709682
Sassari,0.4588314677411235
Savoy,0.8660254037844386
Scottish Borders,-0.11551990275265683
Seine-Maritime,-0.23338384044891058
Seine-Saint-Denis,-0.40824829046386296
Seine-et-Marne,0.08404977220207858
Selkirkshire,0.3256448045129181
Serranía de Ronda,0.19262506423595635
Setúbal,0.19838268160702943
Sevilla,-0.22303714802279015
Shenandoah County,0.10007753042624053
Shetland Islands,0.013772992409817126
Shropshire,0.07029490934471853
Siena,-0.7068642950817662
Sint-Niklaas,-0.19999999999999973
Siracusa,0.08501815377721084
Solano County,0.5222329678670935
Somerset,-0.12426772199716413
Somerset County,-0.0667735028917614
Somme,-0.6546536707079773
South Ayrshire,-0.14631941000577747
South Gloucestershire,-0.04739592075368897
South Lanarkshire,-0.056517286949784286
South Tyrol,-0.10111850620196516
Southwest Finland,0.625286335001091
Staffordshire,-0.05702368017132904
Stanislaus County,0.0
Stirling,0.10401941345047987
Stirlingshire,-0.08969227162674258
Stockholm County,0.339732846616661
Stockton-on-Tees,0.16789314129616864
Stroma,-0.04262544714417352
Suffolk,-0.1047658916220428
Suffolk County,-0.15137500968000445
Sullivan County,-0.3710115245460202
Surrey,-0.21221977098227196
Surulere,0.16561400995797013
Sussex County,-0.38395328294285036
Sutherland,-0.12501597449571317
Swansea,-0.1510094995453235
Swindon,0.07755714826989524
Taranto,0.06069769786668841
Tarragona,-0.01937065703551516
Tarrant County,-0.0010817133847356442
Tehama County,-0.22922114520076498
Tehran County,-0.1102475887949925
Tel Aviv Subdistrict,0.10126736124870006
Telford and Wrekin,-0.14211880182327072
Thesprotia Regional Unit,0.14807049180873372
Thira Regional Unit,0.2269963264767162
Thurrock,0.18847199061729514
Tolland County,0.1273024682082859
Torbay,-0.28366265715757105
Torfaen,-0.059022510342553264
Torino,0.4564354645876384
Tuolumne County,-0.7056262741736463
Tyne and Wear,0.23555237337553933
Union County,-0.009836050101351064
Upper Savoy,0.20439468762399987
Urban agglomeration of Montreal,-0.07563938725724648
Utah County,-0.5739640213948521
Uusimaa,0.11111111111111105
Vadodara Taluka,0.39681386103572225
Vale of Glamorgan,-0.2062243840546226
Valencia,0.18641092980035998
Valle del Guadalhorce,-0.8749999999999999
Var,0.17537998772299018
Vaucluse,-0.2446772615221668
Venezia,-0.35634444446209734
Ventura County,-0.0856676079761432
Verona,0.10976425998969033
Vicenza,-0.2182178902359923
Vienne,0.9842247007616727
Västernorrland County,-0.9176629354822473
Västra Götaland County,-0.5
Wake County,0.18124288018974263
Warren County,-0.1809068067466581
Warrington,-0.1061521913594898
Warwickshire,-0.0707814280945581
Washtenaw County,0.25000000000000006
Wayne County,-0.2407717061715383
West Berkshire,0.015143006191819687
West Dunbartonshire,-0.20112006951549588
West Glamorgan,-0.09401218755797208
West Lothian,0.06894153572127205
West Midlands Combined Authority,-0.2594444668088215
West Sussex,0.18931199105638918
West Yorkshire,-0.03647399183116817
Westchester County,0.12022205814478684
Western Isles,0.1874225098939513
Westmoreland County,-1.0
Wiltshire,-0.04181451544743285
Windham County,-0.158113883008419
Windsor and Maidenhead,0.05245909678735308
Wokingham,0.07427799131881603
Worcester County,0.21441374236232935
Worcestershire,-0.030500181229379524
Wrexham,-0.17349385965903788
York,-0.16378099109443803
York County,0.6480419448218139
Zakynthos Regional Unit,0.16949002228136567
Zamora,0.4193139346887672
eThekwini Metropolitan Municipality,-0.12124924022117124
iLembe District Municipality,0.7186707745513539
Żuromin County,0.4272113127053427
