county_name,correlation
Fulton County,-0.08242410470412513
Garden Route District Municipality,0.6708203932499371
Gautam Buddha Nagar,0.08235294117647067
Genoa,-0.06868007406124998
Ghaziabad,0.041324443092637365
Girona,-0.2977350499307081
Glasgow City,0.5590633548360638
Gloucester County,-0.215025623790148
Gloucestershire,0.5337967277962556
Granada,-0.13430069628293284
Greater Manchester,0.7630334981142189
Greenville County,0.403120577351577
Gruyère District,-0.22931526111590797
Guadalupe,-0.22338352580438514
Guayaquil,0.242122101927079
Gwent,0.2928822004175756
Gwynedd,0.3215126211702286
Halle-Vilvoorde,0.08084520834544429
Halton,0.5079563650211505
Halton Region,0.05105209358564225
Hamilton County,-0.004825235760162246
Hampshire,0.5573168001273578
Harju maakond,-0.23750843439814184
Harris County,0.20698686981056702
Harrison County,-0.04335549847620601
Hartford County,0.05407212791357394
Hartlepool,0.20101357302826678
Haute-Garonne,-0.00405220352302009
Haveli,-0.5449683443137943
Hennepin County,-0.3012435801970821
Herefordshire,0.387536378316158
Hertfordshire,0.5729673524917823
Hidalgo County,-0.24754784337938285
Highland,0.4226484121768402
Hillsborough County,-0.21024857171840444
Houston County,0.30621116309625135
Hoy,-0.1320968712106737
Hudson County,0.07430082095260938
Huixquilucan,0.9930569210052489
Hunterdon County,-0.1601281538050871
Hérault,0.2677576773135854
Höfe,0.6131070672827544
Ibadan South West,-0.1456160617501749
Ika South,-0.6385760325626915
Ikeja,-0.1208704761816659
Ille-et-Vilaine,0.0
Ilorin East,-0.02442916356576634
Inverclyde,0.22823560827140624
Isfahan County,-0.62557755957471
Isle of Anglesey,0.2396847162562713
Isle of Wight,0.597300287819679
Jackson County,-0.1094576913344094
Jefferson County,-0.13040255215111085
Johnson County,0.42008402520840293
Jämtland County,-0.8544104965948015
Kagua District,0.21254541722243692
Kami-Ina County,-0.1581409929889359
Kamonyi,-0.4231985585151063
Karanganyar,0.3471717942435074
Kefallonia Regional Unit,0.07986417767564782
Kent,0.67358306406303
Kent County,-0.1399963279201836
Kern County,-0.970725343394151
Khan Na Yao District,0.14356422612510686
King County,-0.019667725453474033
Kingston,0.19464067778067384
Kingston upon Hull,0.6231751170356999
Kirkcudbrightshire,0.1525986875139255
Kosofe,0.2401922307076307
Kreis Mettmann,0.3294615509504543
Královéhradecký kraj,0.9047899701250064
Lackawanna County,0.3429286694656072
Lafayette Parish,0.10216701751475032
Lagos Island,-0.25521724516426475
Lake County,-0.3266212366990665
Lam Luk Ka District,-0.6933752452815365
Lanarkshire,0.10050819454211729
Lancashire,0.6812900195165117
Landkreis Bad Kissingen,-0.9707253433941512
Landkreis Waldeck-Frankenberg,-0.4058875304031342
Langa,-0.1607095481802434
Las Palmas,-0.029577554179387962
Lawrence County,-0.576556660197055
Lehigh County,-0.10795837927188251
Leicestershire,0.697084883360979
Les Pays-d'en-Haut,0.970725343394151
León,-0.12019935281408417
Lincoln County,0.2326226921595867
Lincolnshire,0.687696451676306
Lisbon,0.1292691632840308
Litchfield County,-0.02950610176004117
Livingston County,-0.5190685340556086
London,0.02987227656182275
Loralai District,-0.5565192321270551
Los Angeles County,-0.03683087024879929
Luton,0.3567637358041987
Madison County,0.3778147544559141
Malaga,0.5222329678670937
Manatee County,-0.22573077596188612
Manistee County,0.36065252771424966
Maricopa County,-0.05699780827263266
Maritime Alps,0.32478744762550527
McLean County,0.38680267039416877
Mecklenburg County,-0.6583899550107191
Medway,0.33754790483827496
Mercer County,0.18387136452545255
Merrimack County,0.635585923104701
Merthyr Tydfil,0.30712102827243243
Metro Vancouver,0.04896182847271689
Metropolitan City of Florence,-0.5126450252816668
Metropolitan Region of Porto Alegre,-0.053181264553013335
Miami-Dade County,0.045214293642975495
Michael,-0.2303518069154343
Mid Glamorgan,0.036652436310480534
Middle,-0.35702277231819746
Middlesbrough,0.4917199304113462
Middlesex County,0.15659660723012536
Midlothian,0.3601445415711138
Milan,-0.17926334516611497
Milton Keynes,0.4305792591884439
Milwaukee County,-0.04244436930312308
Monmouth County,0.14000987171149848
Monmouthshire,0.40028756736230026
Monroe County,0.07057948936350925
Montgomery County,-0.22997362195836066
Monza and Brianza,-0.10284268130697816
