county_name,correlation
Shelby County,0.5345224838248488
Shenandoah County,-0.4187592704400588
Shetland Islands,-0.3752765319719692
Shropshire,-0.1943650468772325
Sierra de Cádiz,-0.5
Somerset,-0.461552523129088
South Ayrshire,-0.31245243931231254
South County,0.15923748573160657
South Gloucestershire,-0.35513093567272
South Lanarkshire,-0.31914306366889417
Staffordshire,-0.26816613095145025
Stirling,0.21354504752878228
Stirlingshire,0.08516428632877404
Stockholm County,-0.0010980130764473642
Stockton-on-Tees,-0.11049200641267708
Stroma,0.43148342760528474
Suffolk,-0.29881820043393137
Suffolk County,-0.0008051197995278536
Sullivan County,0.48382072573945756
Surrey,-0.6311018275571122
Sutherland,-0.029679467695319782
Swansea,-0.6345776825562403
Swindon,0.18082000709967108
Taranto,0.5329387100211928
Tarrant County,-0.30871124797073524
Tel Aviv Subdistrict,0.0673499526001419
Telford and Wrekin,-0.44801163344821504
Thurrock,-0.00674681595607584
Thurston County,-0.6979581721150492
Torbay,-0.1961621315079981
Torfaen,-0.4697987063903255
Travis County,0.5773502691896258
Tuolumne County,0.7308330674491024
Tyne and Wear,-0.8530330569575093
Urban agglomeration of Montreal,0.06391807357051013
Vadodara Taluka,0.05157106231293965
Val-de-Marne,1.0
Vale of Glamorgan,-0.156629562192479
Var,-0.9999999999999994
Varese,0.5
Vorpommern-Rügen,-0.4588314677411234
Warrington,-0.732412043705757
Warwickshire,-0.30497886044083206
Watthana District,0.7559289460184544
Wellington County,0.05756438557017955
West Berkshire,-0.5370208245655564
West Dunbartonshire,-0.5333345147821804
West Glamorgan,-0.4394506776569107
West Lothian,-0.41762457184315027
West Midlands Combined Authority,-0.488772198280238
West Sussex,-0.36056149393440534
West Yorkshire,-0.5736275667010734
Western Isles,-0.3976866111462038
Wiltshire,-0.2514424315497814
Windsor and Maidenhead,-0.35145860521878225
Wokingham,-0.48004921195783906
Woodford County,-0.6615185844757784
Worcester County,-0.2561710400689975
Worcestershire,-0.17827770721258562
Wrexham,-0.40815930640395826
York,-0.13972485447339003
eThekwini Metropolitan Municipality,0.6071428571428573
iLembe District Municipality,-0.4193139346887674
